,rgi_id,period,PDD,area,icecap,lat,prcp_01,prcp_02,prcp_03,prcp_04,prcp_05,prcp_06,prcp_07,prcp_08,prcp_09,prcp_10,prcp_11,prcp_12,rain,slope,snow,temp_01,temp_02,temp_03,temp_04,temp_05,temp_06,temp_07,temp_08,temp_09,temp_10,temp_11,temp_12,zmax,zmed,zmin,period_min,period_max
3,RGI60-08.00002,2010-2020,46.98022284007072,0.03,0.0,67.87,59.3456848,45.8451661,49.9575706,37.6444657,32.5774094,40.6740793,35.4148717,49.130548700000006,77.490539,77.3695957,68.9001567,64.1313797,395.332398,5.7,243.149082,0.960740753,-3.858888550000001,-8.22037106,-12.0785178,-10.9840758,-6.85185115,-1.053703313,4.86333334,9.42370337,13.538148799999998,11.5007401,7.63222313,246.0,239.0,228.0,2010,2020
3297,RGI60-08.01649,2010-2020,76.73948470997809,0.088,0.0,66.842,252.158046,199.266092,254.3390165,165.63022224000002,163.6845154,192.677216,149.5727056,94.0289254,121.7938295,108.6857078,136.7265148,183.7506906,1782.5969799999998,10.9,239.71656524,3.52407422,0.73370371,-1.7425929771,-3.310370301,-2.90592592,-2.0744442750000003,0.912222207,5.21814837,7.739259169999999,11.122964,10.7914828,8.111852590000002,995.0,957.0,912.0,2010,2020
5691,RGI60-08.02846,2010-2020,87.66293457016945,0.244,0.0,62.702,124.0866966,111.500007,162.57988,105.4327507,96.1033497,115.78962649999998,80.68245035,62.60556699999999,89.0486126,100.497118,126.488197,128.6602138,1137.351244,28.5,166.123219,2.816666823,-1.6933327290000002,-4.66333358,-5.92666806,-4.97333345,-2.889999827,0.810000434,5.61333306,8.79666688,11.2366659,10.6900009,7.33333374,1624.0,1537.0,1413.0,2010,2020
1651,RGI60-08.00826,2010-2020,33.11062330510616,0.105,0.0,61.75,112.97858349999998,99.313098,119.2135036,94.2163806,72.0033956,82.4030611,54.291160000000005,62.3477767,82.387562,91.3521941,120.6031676,110.1511499,543.063616,5.2,558.19742,-1.546666716,-6.29555606,-9.37333516,-10.7800005,-9.81777881,-7.74000034,-3.90555576,0.88666649,4.90333416,7.61888882,6.94555591,3.06000012,1970.0,1956.0,1947.0,2010,2020
2663,RGI60-08.01332,2010-2020,40.4751411980629,0.12,0.0,61.521,109.0263689,94.9229718,114.25860659999998,90.0683247,67.1573985,75.501891,48.0239106,57.51269620000001,76.01270070000001,84.6608336,115.0626176,105.3345867,539.121239,17.4,498.42167200000006,-0.8629629086999999,-5.62555558,-8.788889520000001,-10.2925926,-9.20814888,-6.91444436,-2.99481471,1.899999506,5.92740815,8.52370337,7.731111289999999,3.95111147,1826.0,1758.0,1683.0,2010,2020
803,RGI60-08.00402,2010-2020,26.206326662445065,0.064,0.0,61.951,146.0204485,129.3367806,169.318581,124.2782669,96.7657332,112.4122293,68.68654860000001,65.69678880000001,85.5926644,95.8887998,133.392626,141.383419,586.478454,27.4,782.294457,-0.54999998,-4.6077779,-7.3907409,-8.56629556,-7.8277778,-6.13888879,-2.91111108,1.590370335,5.22703743,7.814074379999999,7.23999991,3.75888906,1524.0,1452.0,1386.0,2010,2020
6109,RGI60-08.03055,2010-2020,37.61311190891266,1.143,0.0,61.447,108.1826902,90.679445,99.2992898,82.4922492,61.923796,69.4699122,49.0701983,67.4913674,85.799422,93.137467,126.4713657,105.4197834,572.852733,21.3,466.584261,-1.272222286,-6.32777775,-9.48888972,-11.1022212,-9.89666831,-7.574443410000001,-3.47888872,1.5188884592999998,5.73888996,8.33333383,7.51999962,3.62888894,1956.0,1784.0,1524.0,2010,2020
1999,RGI60-08.01000,2010-2020,23.984288838768,0.282,0.0,61.562,114.5262522,98.6925802,113.2814108,92.1416355,70.7008555,79.7919531,55.5280396,69.4514881,89.9010401,97.9634355,130.14894650000002,112.6252298,493.6537609999999,20.0,631.09913,-2.157777753,-7.005555769999999,-9.97777926,-11.3911111,-10.50666786,-8.50555574,-4.69111092,0.2044442523999999,4.31777837,7.0266667400000005,6.23333265,2.44444452,1910.0,1780.0,1668.0,2010,2020
5092,RGI60-08.02547,2000-2010,73.72611100411416,0.078,0.0,70.095,92.3713749,80.2303994,87.9189106,83.2625188,79.8894324,63.9208178,59.22579,66.1208808,58.755346,62.5292276,71.0851495,95.3723808,784.8527809999999,38.5,115.8294575,3.344444363,0.362222152,-1.338889884,-1.987777253,-3.1455560395,-2.680000544,0.794444309,4.117777909999999,7.51666717,10.9844438,10.4944457,6.9244441,922.0,759.0,654.0,2000,2010
3924,RGI60-08.01963,2000-2010,79.16857104058266,0.249,0.0,62.510000000000005,130.2317464,150.745292,166.188232,163.6722884,114.2409113,101.8050901,72.0691226,59.1193219,60.6262747,85.7007699,100.3669055,123.64189000000002,1066.075933,28.3,262.331899,3.2829628390000005,-0.905926154,-3.814444021,-3.84185165,-4.33185225,-2.6577779249000004,1.613333304,5.94963006,9.01407475,11.61036955,11.12888895,7.3300005,1552.0,1308.0,1234.0,2000,2010
3301,RGI60-08.01651,2010-2020,94.76217169337272,0.169,0.0,66.839,249.8449225,194.8219355,248.973999,160.81134290999998,158.81833669999995,186.895138,143.594339,91.2226398,117.7621993,106.5661149,133.2083603,179.98,1855.05967,13.7,117.43962891,3.81703707,0.958518584,-1.6274078304,-3.320740404,-2.676296434,-1.74444424,1.333333443,5.62740739,8.22740727,11.5114821,11.1851855,8.508148559999999,1180.0,1115.0,1037.0,2010,2020
5089,RGI60-08.02545,2010-2020,49.85268154640197,0.055,0.0,70.12,90.2420432,75.0755802,102.9765864,67.6291488,73.1093764,83.6254734,58.6757803,54.872934,71.7524314,64.4746878,69.4387612,64.4479803,525.6462300000001,16.3,350.674553,2.658889057,-0.118889058,-2.473333554,-4.71444499,-4.161112042,-3.20185252,0.2788886090999999,4.32703695,7.22740764,10.9514819,10.17814835,7.59925891,483.0,437.0,419.0,2010,2020
386,RGI60-08.00194,2000-2010,30.681260494947438,0.555,0.0,67.947,46.6872686,51.7244711,51.9321455,53.0200521,44.7035717,37.3830381,41.7434642,62.3933838,69.000598,90.2095062,84.2661758,71.0034241,366.077132,20.8,337.989955,-3.86814827,-9.42370338,-12.96481435,-14.7762977,-15.3044442,-13.08259325,-6.788518399999999,-1.058148095,4.76296285,8.64925964,6.93851946,1.694074114,1722.0,1560.0,1357.0,2000,2010
717,RGI60-08.00359,2010-2020,55.07413478426933,0.154,0.0,62.522000000000006,121.5796842,111.5482408,159.137762,106.5842787,91.9743399,111.66914160000002,73.9435477,56.9076468,79.3314212,91.1122873,116.8908565,118.6190135,739.462567,9.2,499.835664,1.363333332,-3.17222187,-6.3555554,-7.5144442,-6.528889739999999,-4.452222239999999,-0.808888849,4.09111138,7.41111145,9.9377784,9.3511104,5.8766672,1509.0,1432.0,1425.0,2010,2020
2908,RGI60-08.01455,2000-2010,49.134542482543,0.083,0.0,66.666,177.556147,195.367397,198.264223,195.481022,148.50298089999998,118.247294,87.3766599,100.1395415,98.0010509,99.7498823,127.6880356,204.021126,991.796685,8.3,758.598671,0.925555577,-2.588148217,-5.13074115,-5.37185219,-6.55222223,-5.5988884500000005,-1.3085182555,2.82555558,6.57888909,9.9848158,9.30777793,5.24000024,1142.0,1127.0,1096.0,2000,2010
5523,RGI60-08.02762,2010-2020,29.498193329191214,0.564,0.0,61.90400000000001,146.0204485,129.3367806,169.318581,124.2782669,96.7657332,112.4122293,68.68654860000001,65.69678880000001,85.5926644,95.8887998,133.392626,141.383419,619.1469979999999,12.1,749.625901,-0.54999998,-4.6077779,-7.3907409,-8.56629556,-7.8277778,-6.13888879,-2.91111108,1.590370335,5.22703743,7.814074379999999,7.23999991,3.75888906,1656.0,1552.0,1436.0,2010,2020
1068,RGI60-08.00535,2000-2010,31.29345983834267,0.445,0.0,61.94199999999999,145.07987699999998,153.4911874,162.5319471,167.463911,111.148612,101.2359426,67.6416239,69.8812865,73.7192502,97.6539866,116.173882,132.682031,595.934816,20.0,802.768744,-0.502222167,-4.53444449,-7.024074260000001,-7.082962309999999,-7.811111370000001,-6.55444433,-2.5022222,1.6614814184499995,5.39037069,8.1040741,7.53444454,3.53333346,1714.0,1582.0,1427.0,2000,2010
6087,RGI60-08.03044,2010-2020,36.11225233807564,0.154,0.0,61.36900000000001,106.5816305,90.2441255,102.5025427,83.52792769999999,61.7970393,68.9442571,46.5227812,61.9319684,79.8340205,87.8003964,119.9050086,103.23232950000002,534.531166,34.3,478.2928490000001,-0.8740740429999999,-5.83555566,-9.09333415,-10.70370345,-9.49703861,-7.0799993,-2.980370255,1.917777232,6.1418526,8.83148163,7.91888871,4.03555566,1764.0,1601.0,1400.0,2010,2020
4025,RGI60-08.02013,2010-2020,51.63111053180694,0.067,0.0,61.35699999999999,217.88766,187.402467,239.4398596,172.5423678,134.04745,146.167576,85.60917839999999,83.6186659,109.550145,117.9109644,181.567381,220.480229,1219.038884,11.8,677.18503,1.965926044,-1.992592647,-4.64703709,-5.61629658,-5.04481519,-3.48703704,-0.53000001,3.87222175,7.38666649,9.8866665,9.3292589,6.04555637,1402.0,1373.0,1336.0,2010,2020
2379,RGI60-08.01190,2010-2020,39.86195734682083,1.142,0.0,61.78,135.9419051,120.198784,156.859849,116.16482,88.44140999999999,101.5139776,59.8645931,60.0463211,79.0722014,88.7396168,124.5523365,131.6036615,609.82577,7.8,653.173704,-0.0466665985,-4.31777809,-7.291110999999999,-8.482221970000001,-7.63333294,-5.73777794,-2.3099998865,2.277777674,6.02555624,8.61000048,8.036667040000001,4.35555565,1752.0,1614.0,1477.0,2010,2020
2928,RGI60-08.01465,2000-2010,46.46394246585369,0.149,0.0,66.651,177.556147,195.367397,198.264223,195.481022,148.50298089999998,118.247294,87.3766599,100.1395415,98.0010509,99.7498823,127.6880356,204.021126,945.896891,19.8,804.498477,0.925555577,-2.588148217,-5.13074115,-5.37185219,-6.55222223,-5.5988884500000005,-1.3085182555,2.82555558,6.57888909,9.9848158,9.30777793,5.24000024,1105.0,1064.0,979.0,2000,2010
2214,RGI60-08.01108,2000-2010,75.63300032377242,5.53,0.0,61.74499999999999,192.849654,204.112927,220.7805484,219.247685,147.5595695,128.4934495,82.5725687,78.867579,83.1373108,107.4894566,134.4656246,180.5353704,1492.034625,9.2,288.07711,2.50000005,-1.273333296,-3.7333336164,-3.60666675,-4.319999950000001,-3.3666664400000004,0.593333345,4.64666705,7.99999908,10.7066666,10.116667,6.32000039,1724.0,1604.0,1225.0,2000,2010
2776,RGI60-08.01389,2000-2010,33.302058944153785,0.107,0.0,68.084,88.1325456,91.4966437,96.246133,91.8762043,83.0441407,61.9227628,57.7347343,73.0838337,73.0555932,83.0113126,86.2984314,115.5279606,470.490399,14.3,530.939902,-0.8162962480000001,-5.0014817,-7.82518498,-9.092222240000002,-10.14407513,-8.57777813,-3.31407393,1.505925645,6.29555546,10.1170365,8.94370402,4.10000022,1017.0,949.0,890.0,2000,2010
2233,RGI60-08.01117,2010-2020,51.6136677902937,0.148,0.0,61.784000000000006,149.708706,131.702153,173.82926600000002,126.6478444,97.1804771,111.9705478,65.2455438,63.61286270000001,83.2020385,93.0033948,132.82811650000002,145.5203629,809.158626,16.4,565.292688,0.256666668,-3.81666704,-6.6933332000000005,-7.883333,-7.039999999999999,-5.33333338,-2.009999906,2.476666823,6.13000036,8.70666772,8.133332919999999,4.6533333,1886.0,1836.0,1767.0,2010,2020
794,RGI60-08.00398,2000-2010,59.09986578388215,2.808,0.0,61.49499999999999,219.850909,220.156427,229.581238,233.757319,154.3677516,135.1582115,88.2904781,87.595579,95.4624788,122.53971299999998,153.847514,200.428266,1209.6587800000002,13.3,731.3771009999999,2.0003704840000003,-1.919259343,-4.30259269,-4.22518531,-5.08925977,-3.945926,-0.1644444788,3.95666621,7.525555339999999,10.16555515,9.59481428,5.82666742,1627.0,1515.0,1135.0,2000,2010
6360,RGI60-08.03181,2000-2010,51.61519987697601,0.403,0.0,69.483,65.3738428,61.42428629999999,66.6607389,67.6380094,64.1202994,48.2782268,48.4836995,59.6894173,60.2613166,75.7923026,71.6474604,75.2777428,440.287903,33.4,324.359432,-1.1151854,-5.60259296,-8.387036779999999,-9.46962991,-10.23592563,-8.77296307,-3.89185213,0.8511110715999999,5.5977775,9.4159267,8.20481487,3.61666661,1713.0,1544.0,1200.0,2000,2010
6662,RGI60-08.03332,2000-2010,45.52997995216846,0.134,0.0,62.1,119.9931515,130.6401241,138.51059560000002,143.62750490000002,95.2086975,86.6085195,58.2894617,58.7986482,62.8348345,85.8387573,99.173248,108.3849129,568.43958,23.8,619.468865,0.0855556475999999,-4.42222291,-7.20555507,-7.364444740000001,-7.80888897,-6.1477783,-1.699999996,2.66888868,6.39555663,9.10111131,8.53111226,4.33555554,1726.0,1652.0,1546.0,2000,2010
1266,RGI60-08.00634,2000-2010,60.05475686616899,0.078,0.0,65.35,137.489739,151.5103234,155.1990994,162.126693,115.5272985,102.6421832,65.09053209999999,68.7625725,75.2274279,90.6493539,114.2074646,148.13694,805.284779,7.7,581.2848449999999,0.327777845,-3.568888813,-6.55000034,-7.063332669999999,-7.82222187,-6.53111108,-1.722222103,2.6499998,6.860000170000001,10.0100019,9.217777,4.89111116,1677.0,1657.0,1610.0,2000,2010
816,RGI60-08.00409,2000-2010,67.29535360484124,0.232,0.0,69.842,84.13283299999999,71.03881179999999,78.7666651,74.5812683,74.876348,56.26645,54.8078786,61.5330628,56.7783087,68.1711458,74.10605580000001,86.2555115,651.219925,24.1,190.094408,2.457777869,-1.2899998069999998,-3.464443992,-4.33889013,-5.30000023,-4.283704344999999,-0.1422223910000001,3.8007407,7.58703717,11.2796293,10.38073985,6.495184930000001,975.0,829.0,731.0,2000,2010
4973,RGI60-08.02487,2010-2020,56.85075967783929,0.06,0.0,70.238,82.9816443,71.1484117,96.1907927,65.0501189,69.5766654,83.0087187,59.7867758,58.8766188,70.7429604,70.42029360000001,73.8719579,62.5506442,631.193224,43.7,233.0123771,1.385555561,-1.3299996842,-3.39444363,-5.74444485,-5.26333378,-4.562223449999999,-1.173333266,2.968888786,6.16555627,10.0622245,9.2044452,6.61333352,1047.0,947.0,803.0,2010,2020
2472,RGI60-08.01237,2000-2010,38.97064513607025,0.729,0.0,61.74400000000001,126.9676774,131.1823355,137.2602224,143.6241209,93.0024308,85.5060216,56.2351955,61.5942419,66.62250209999999,89.530912,103.9837662,112.4164875,554.847799,19.0,653.078113,-0.399999881,-4.82555575,-7.50888902,-7.67111036,-8.2033337,-6.655555769999999,-2.29999979,2.05888846,5.98444478,8.699999680000001,8.0366676,3.83777789,1818.0,1664.0,1530.0,2000,2010
2993,RGI60-08.01497,2010-2020,41.24700104761124,0.389,0.0,66.748,169.053674,136.433614,182.1342328,121.79658887,115.25816075,136.819199,100.6318621,73.44216730000001,101.272887,92.9478052,108.2254655,128.715676,713.327582,5.8,753.403767,-0.429999998,-3.803333725,-6.746667050000001,-8.66333397,-7.73666807,-6.51333233,-3.05333309,1.6333335728200002,5.09333352,8.68999986,8.07666701,4.78000073,1340.0,1306.0,1239.0,2010,2020
1844,RGI60-08.00923,2000-2010,39.61320251471996,0.047,0.0,62.19100000000001,130.548083,144.148607,152.8449345,157.7634434,106.2981471,96.33031,66.2775611,65.2416225,68.3795331,92.2973262,108.2506524,120.8239375,580.215127,39.2,728.989014,-0.1199999707999999,-4.42333426,-7.20999944,-7.266668,-7.81333291,-6.343334029999999,-2.2000001,2.17333338,5.80000117,8.50333432,8.03000059,3.93333309,1752.0,1649.0,1566.0,2000,2010
3687,RGI60-08.01844,2010-2020,82.4280001695752,0.176,0.0,62.20799999999999,166.812861,148.2499115,203.6986385,139.9243475,113.6714369,134.697161,85.2972041,65.762203,79.24422,94.9984402,128.9552185,156.0525152,1337.47376,20.2,179.89042,3.4399999,-0.490000051,-3.390000262,-4.43333298,-3.6233329182,-1.8400002414,1.2900000779999998,5.716666999999999,8.730000669999999,11.22666615,10.7499995,7.56666703,1527.0,1385.0,1271.0,2010,2020
4860,RGI60-08.02431,2000-2010,37.33199987363815,0.024,0.0,68.323,73.75447750000001,73.3068237,75.7817431,75.47956380000001,66.29996009999999,49.7786461,50.6652651,67.522482,71.9296256,84.7060937,88.88141759999999,99.9686953,454.115372,29.4,423.959433,-1.900000198,-6.41666564,-9.39666594,-11.0266672,-12.0266669,-10.34000057,-4.76333293,0.359999995,5.69333494,9.656666,8.323332820000001,3.17666636,1344.0,1305.0,1256.0,2000,2010
1192,RGI60-08.00597,2000-2010,58.1951983072281,0.034,0.0,69.828,74.85457219999999,64.4027574,70.8511807,68.3676785,68.1006857,50.8439963,49.9716913,58.6529383,55.9840873,71.9382818,72.99602519999999,79.0973073,526.424581,9.0,259.636622,1.346666796,-2.796666202,-5.28666601,-6.33666924,-7.2433332,-5.79333434,-1.22666697,3.09333326,7.26000037,10.9899989,9.9833318,5.69000016,927.0,910.0,897.0,2000,2010
2220,RGI60-08.01111,2000-2010,63.05700031900405,0.764,0.0,61.68399999999999,192.849654,204.112927,220.7805484,219.247685,147.5595695,128.4934495,82.5725687,78.867579,83.1373108,107.4894566,134.4656246,180.5353704,1288.626395,23.9,491.485377,2.50000005,-1.273333296,-3.7333336164,-3.60666675,-4.319999950000001,-3.3666664400000004,0.593333345,4.64666705,7.99999908,10.7066666,10.116667,6.32000039,1666.0,1384.0,1153.0,2000,2010
3122,RGI60-08.01562,2000-2010,43.48589131176472,0.545,0.0,66.587,210.583094,237.2995126,236.601083,232.4823526,178.594766,142.714154,112.3032551,123.2999304,117.7278484,112.7982289,151.015676,252.150864,1171.95878,18.6,935.612,0.908888958,-2.1244444380000003,-4.55444486,-4.516667180000001,-5.94111163,-5.4555557,-1.395555644,2.435555791,5.99999994,9.3300006,8.886667769999999,4.96777823,1334.0,1136.0,870.0,2000,2010
5415,RGI60-08.02708,2010-2020,92.9328991553545,0.046,0.0,62.124,223.751996,198.24911,261.651084,178.268139,147.34545450000002,167.99906249999998,103.1653108,80.47315189999999,101.818672,115.5708136,166.30985900000002,216.466301,1854.41798,19.9,106.650937,4.55962933,1.0559258583,-1.502222288,-2.510000009,-1.874814616,-0.64222218,1.951111195,5.981852089999999,8.85037082,11.390741,11.1540757,8.255185489999999,1320.0,1289.0,1227.0,2010,2020
1833,RGI60-08.00917,2010-2020,35.26200250697136,0.219,0.0,62.271,132.298078,119.31001039999998,160.1129,114.8548874,92.2019412,109.404873,69.2210336,60.9570055,80.7650313,91.328658,122.6801685,126.15686,599.025835,18.5,680.26564,-0.1499999699999999,-4.483334340000001,-7.58999958,-8.73666797,-7.80333296,-5.94333423,-2.620000065,2.113333367,5.63000112,8.2133343,7.74000053,4.16333315,1619.0,1549.0,1435.0,2010,2020
2738,RGI60-08.01370,2000-2010,43.44496385526657,0.457,0.0,67.416,115.311474,112.8309369,122.1746105,117.340178,104.6425696,77.43396290000001,63.7397239,77.850031,80.0221223,87.03485859999999,89.0847588,137.388248,581.356669,8.0,603.49681,-0.1777777549999999,-4.87925917,-7.961852639999999,-8.86370455,-9.73370356,-7.92962905,-2.555185836,2.0748147660000003,6.70370374,10.2574074,9.25000093,4.63518525,1193.0,1103.0,1051.0,2000,2010
5270,RGI60-08.02636,2000-2010,39.9421478523016,5.35,0.0,68.02,88.1325456,91.4966437,96.246133,91.8762043,83.0441407,61.9227628,57.7347343,73.0838337,73.0555932,83.0113126,86.2984314,115.5279606,495.375835,5.9,506.054452,-0.8162962480000001,-5.0014817,-7.82518498,-9.092222240000002,-10.14407513,-8.57777813,-3.31407393,1.505925645,6.29555546,10.1170365,8.94370402,4.10000022,1346.0,1147.0,926.0,2000,2010
276,RGI60-08.00139,2000-2010,26.60566658401489,0.4,0.0,67.176,46.6762446,58.8416076,59.3749831,58.3453098,47.6195071,39.8173686,42.0891391,68.0638108,75.00911579999999,96.0652253,87.8009502,80.6116514,372.886295,22.0,387.428614,-3.53444508,-9.35555721,-13.1988879,-14.914447999999998,-15.3922235,-12.8922226,-6.6255556900000006,-0.901110833,4.9233331300000005,8.60222141,7.163333969999999,1.94666674,1690.0,1446.0,1327.0,2000,2010
6226,RGI60-08.03114,2000-2010,47.488243905115134,0.076,0.0,59.90400000000001,139.040083,119.7340405,120.4820481,126.7972171,85.3733367,71.4665298,51.4580338,66.2371816,74.48605330000001,95.4582129,116.0205324,103.4368293,675.5595820000001,20.1,494.430526,1.307777804,-3.34888896,-5.6366669,-6.25999894,-7.073333719999999,-6.2033329,-1.865555532,2.39222163,6.61777684,9.42777796,9.13888927,5.39444467,1630.0,1603.0,1570.0,2000,2010
4247,RGI60-08.02124,2010-2020,53.19482319769859,0.103,0.0,68.241,84.1911922,67.6280811,82.56696000000001,57.9660949,58.75041639999999,68.28850969999999,55.9464979,48.8612481,74.49431150000001,80.9485255,80.9893831,65.7529391,483.879773,25.3,342.504383,-0.5411112228,-4.356666150000001,-7.703332660000001,-10.79333363,-9.9933341,-8.036667249999999,-2.97222186,2.551111017,6.95222335,10.89444395,9.5522223,5.70111094,1307.0,1220.0,1141.0,2010,2020
3842,RGI60-08.01922,2000-2010,48.49071750147343,0.096,0.0,68.617,61.9995217,60.6946911,63.5111306,65.8859488,58.7619455,42.4400175,41.9703071,52.4629408,57.6885072,71.84416669999999,74.74733140000001,77.5477089,406.505944,15.5,323.048278,-1.5770374246,-6.13629582,-9.14111184,-10.6933336,-11.4237032,-9.64629705,-3.99222178,1.178148177,6.43555573,10.3625923,8.7792584,3.64666661,1381.0,1344.0,1287.0,2000,2010
3747,RGI60-08.01874,2010-2020,45.64106603994369,0.122,0.0,68.677,82.8935703,68.7243798,86.6871012,61.9699616,64.0296444,71.88299070000001,54.9672793,44.6858521,68.8916783,70.6668159,72.880898,59.3333808,426.846796,23.3,380.766756,-1.093333777,-4.79222219,-8.041112,-11.3455555,-9.9566659,-8.16888848,-3.2177777300000003,2.15333328,6.39222301,10.5255554,8.927777129999999,5.06555563,1251.0,1092.0,1036.0,2010,2020
6378,RGI60-08.03190,2000-2010,42.08066671180725,0.113,0.0,69.419,65.3738428,61.42428629999999,66.6607389,67.6380094,64.1202994,48.2782268,48.4836995,59.6894173,60.2613166,75.7923026,71.6474604,75.2777428,404.719213,13.6,359.928126,-1.1151854,-5.60259296,-8.387036779999999,-9.46962991,-10.23592563,-8.77296307,-3.89185213,0.8511110715999999,5.5977775,9.4159267,8.20481487,3.61666661,1434.0,1405.0,1344.0,2000,2010
4004,RGI60-08.02003,2000-2010,58.43228804531096,0.589,0.0,61.463,219.850909,220.156427,229.581238,233.757319,154.3677516,135.1582115,88.2904781,87.595579,95.4624788,122.53971299999998,153.847514,200.428266,1158.11319,9.5,782.922693,2.0003704840000003,-1.919259343,-4.30259269,-4.22518531,-5.08925977,-3.945926,-0.1644444788,3.95666621,7.525555339999999,10.16555515,9.59481428,5.82666742,1559.0,1501.0,1375.0,2000,2010
4083,RGI60-08.02042,2010-2020,56.36006777729988,0.041,0.0,62.319,91.8349064,84.0204184,110.5819603,80.5920973,68.30665280000001,78.2621933,54.923649,53.2494827,78.8291871,88.5868921,107.95251,93.7427068,581.1440140000001,17.2,409.738645,-0.093333361,-4.88000046,-8.163334,-9.62000018,-8.46333315,-6.176666979999999,-2.1799997971581417,3.01000034,6.90333373,9.42333353,8.6966669,4.83333324,1852.0,1817.0,1755.0,2010,2020
3312,RGI60-08.01657,2000-2010,47.62935122008325,36.049,0.0,66.657,204.7504835,229.6245245,229.91873300000003,225.904425,173.55111,138.2967175,107.1223031,118.3922438,113.1474455,109.7738827,146.03902490000002,242.621338,1168.43549,6.6,870.706727,1.011481558,-2.214073968,-4.588518710000001,-4.6744447000000005,-6.01259273,-5.43592607,-1.300370253,2.529259367,6.194814979999999,9.5159269,8.99000104,5.06037085,1568.0,1186.0,148.0,2000,2010
5809,RGI60-08.02905,2010-2020,42.54568957095147,0.112,0.0,62.25599999999999,91.3840351,83.40253659999999,108.1611265,79.9571639,67.7422467,77.3786788,54.9721455,56.0596459,83.1101491,91.4160274,111.3314386,94.0539105,522.247585,23.1,476.721507,-0.70444450696,-5.482222569999999,-8.56444423,-10.0299988,-9.06888787,-6.967778200000001,-3.08333327,2.128888934,5.98888909,8.7211109,7.874445140000001,4.02111113,1810.0,1741.0,1680.0,2010,2020
6408,RGI60-08.03205,2000-2010,56.20414046039582,1.9950000000000003,0.0,69.465,65.3738428,61.42428629999999,66.6607389,67.6380094,64.1202994,48.2782268,48.4836995,59.6894173,60.2613166,75.7923026,71.6474604,75.2777428,473.36165,19.4,291.285689,-1.1151854,-5.60259296,-8.387036779999999,-9.46962991,-10.23592563,-8.77296307,-3.89185213,0.8511110715999999,5.5977775,9.4159267,8.20481487,3.61666661,1820.0,1604.0,1017.0,2000,2010
3917,RGI60-08.01959,2010-2020,86.91137133836745,0.014,0.0,62.508,125.4150608,115.3702226,167.73770199999998,109.2837045,94.2018218,115.3030554,75.7599425,53.436508100000005,73.33344059999999,86.2317626,110.9081865,120.453465,1057.44318,22.7,189.9917365,3.2625924900000003,-1.277407309,-4.46333311,-5.61148145,-4.624815485,-2.352222434,1.1844444255,5.99259304,9.01148155,11.438519,10.9488892,7.576667069999999,1449.0,1438.0,1417.0,2010,2020
3874,RGI60-08.01938,2000-2010,36.8052207158804,0.132,0.0,68.895,67.635897,66.6353042,69.3170624,72.7666572,65.4210589,47.48717860000001,45.4852858,54.3424133,57.9221462,70.2346807,73.5348237,84.0063265,377.995123,13.1,396.793711,-0.965555802,-5.36222177,-8.066666360000001,-9.21000117,-9.93444403,-8.43777915,-3.2011108,1.6888888495,6.54666575,10.4588893,8.95888807,3.93999994,949.0,873.0,816.0,2000,2010
4664,RGI60-08.02333,2000-2010,39.3353349494934,0.213,0.0,66.659,114.14962169999998,125.67045269999998,129.7393031,130.33301899999998,98.032734,79.3169779,59.0206931,75.6761076,83.25233349999999,91.1580829,101.2248273,136.2760786,598.7908930000001,18.0,625.059319,-0.843333269,-5.4722227000000006,-8.46333302,-9.13555509,-9.82666601,-8.297777980000001,-3.21111083,1.348888872,5.869999890000001,9.3722235,8.42222241,3.82222237,1329.0,1261.0,1183.0,2000,2010
2970,RGI60-08.01486,2000-2010,28.416045176720623,2.153,0.0,66.659,176.1018934,199.133632,200.5055376,199.233382,151.2635125,121.8037896,92.3410968,106.0942176,104.4866355,103.82460799999998,132.23373750000002,208.47691960000003,755.3251779999999,6.9,1040.173741,-0.38333330016,-3.793333188,-6.25666693,-6.490000910000001,-7.755555259999999,-7.09666613,-2.80999975,1.216666733,5.18444437,8.5877781,7.99666663,3.84555608,1152.0,1060.0,908.0,2000,2010
3443,RGI60-08.01722,2010-2020,44.57704651019573,0.212,0.0,60.61800000000001,116.8903574,96.690653,107.5608394,90.0319735,66.5080847,66.82364390000001,45.6700686,68.7988734,84.9917345,91.7116006,135.0693574,114.0622873,622.171658,5.8,462.637805,-0.183333254,-5.11666642,-7.918888959999999,-9.52,-8.66666593,-6.98222236,-3.07777774,1.622223073,6.06888918,8.69222285,7.973333429999999,4.48777779,1836.0,1800.0,1741.0,2010,2020
3943,RGI60-08.01972,2010-2020,90.00197871370317,0.124,0.0,62.551,125.4150608,115.3702226,167.73770199999998,109.2837045,94.2018218,115.3030554,75.7599425,53.436508100000005,73.33344059999999,86.2317626,110.9081865,120.453465,1093.94743,16.4,153.4874825,3.2625924900000003,-1.277407309,-4.46333311,-5.61148145,-4.624815485,-2.352222434,1.1844444255,5.99259304,9.01148155,11.438519,10.9488892,7.576667069999999,1561.0,1489.0,1380.0,2010,2020
