,dmdtda
5453,-0.2415999999999999
1592,-0.5826
4079,-0.0498
182,-0.288
1607,-0.0578
6507,-0.0442
1364,-0.482
2567,-0.6858
6305,-0.4121
4832,0.2336999999999999
3392,-0.1095
3040,0.0494
4597,-0.3527
3502,-0.3456
6585,-0.1865
1342,-0.4438
5231,-0.4410999999999999
2816,-0.1023
4053,-0.3481
3734,-0.2771
5294,-1.2631
1816,-0.8760999999999999
879,-0.2557
989,0.1231
1552,-0.4587719762258563
963,-0.4656
95,-0.4806
1802,-0.703
4741,-0.305
789,-0.222
2282,-0.3967
745,-0.4901
4472,-0.1415
2595,-0.7954
6554,-0.2359
5149,-0.8979000000000001
507,0.1782
900,-0.7681
1990,-0.0463
3506,-0.0377
596,-0.3981
3793,-0.2949
730,-0.2157
300,-0.2044
6590,-0.1559
5343,-0.2766
4023,-0.1269
5138,-0.5241
602,-0.6886
5086,-1.4243
3186,-0.4321
1122,-0.1211
4940,-0.4629
4456,-0.1728
248,-1.0
4306,-0.2853
2333,-0.5023
1708,-0.3601
891,-1.313
458,-0.4692999999999999
1818,-0.3387
6626,0.3513
5719,-0.3895
5194,-0.1245
4618,0.1689
4089,-0.5303
4270,-0.0366
6344,-0.8656
2945,0.1372
3061,-0.0144
616,-0.1972
1175,-0.8339000000000001
4114,0.6842
3171,-0.6037
3540,-1.0375
6815,-0.0983
4488,-0.5254
6015,-0.6226
1916,-0.6872
5707,-0.1329
720,-0.4791999999999999
5663,-0.5727
323,-0.3557
1489,-0.4018
1601,-0.3562499554234775
6509,0.1995
1269,-0.0683
2575,0.0361
264,-0.4502
1070,-0.725
5918,-0.6464
1911,-0.4596999999999999
4415,-0.0531
3987,0.02
446,-0.5231
2324,-0.5326
1727,-0.8522000000000001
4487,-0.0745
2535,0.1001
249,-0.5973
3133,-0.6833
3718,0.1392
5881,0.0673
5183,-0.0566
6138,-0.3964
4258,-0.8233
2017,-0.3523
5904,-0.7599
1259,0.0328
5973,-0.5535
5751,-0.9719
6066,-0.1542
460,-0.4226
3639,-0.1469
1866,-0.3533
3140,-0.2981
3538,-0.3969
2777,-0.4173
2370,-0.7497
6014,-0.5274
1882,0.0848
5815,-1.0467
1466,-0.1479
4277,-0.4092
1498,-1.0534
3792,-0.3021
3405,-0.1616
5748,0.4378
5948,-0.4601
2185,-0.0015
1770,-0.1574
3658,-0.8690999999999999
2496,-0.9616
4381,-1.1324
2857,-0.6394
2139,0.1501
1520,-0.2971
51,-0.4253
5131,-1.1328
1191,-0.211
2213,-0.1278
4908,-0.1862
4416,-0.0072999999999999
6099,-0.2552
1345,-0.0412
3833,-0.1806
3143,0.0196
1886,-0.1837
5267,-0.3308
1747,-0.387
5722,-0.2997
5268,-0.5897
5628,-0.8154
461,-0.3092
3398,-0.338
2678,-1.085
1506,-0.1241
979,-0.1952
5172,0.1562
3753,0.0942
3589,-0.5477
2556,-0.2875
2761,0.0511
1656,-0.2138
4253,0.1941
206,-0.2271
571,-0.3238
647,-0.2334
4693,-0.7558
3424,-0.6598
903,-0.5515
5028,-0.4587719762258563
134,-0.358
2063,-0.1006
3209,-0.395
108,-0.5223
3045,-0.2088
2516,-0.8299999999999998
774,-0.2347
5963,-0.9157
5223,-0.7998
5196,-0.2806
2374,-0.4313
2697,-0.7491
2838,-0.8783999999999998
4919,-0.3557
2923,-0.2101
5315,-0.0926
3325,-0.0783
402,-0.2099
753,0.1666
1784,-1.1826
5772,0.0411
599,-0.7621
5016,-0.7939
1793,-0.1756
2100,-0.4707
7,-0.3562499554234775
2396,-0.3421
2177,-0.4448999999999999
2447,-0.1735
703,-0.3979
502,-0.4338
3719,-0.6435
3408,-0.43
1616,-0.3094
1400,-0.6138
4300,-0.3596
1024,-0.7989
6252,-0.6714
3573,-0.6676
1277,-0.2528
1531,0.1211
1402,-0.2342
1488,-0.8172
1545,-0.6766
294,-0.2434
1340,-0.1989
4799,0.2349
6456,0.2177
1002,-0.5562
3828,-0.3393
4015,-0.0888
3263,0.2175999999999999
6530,-0.3163
1290,-0.2099
4350,-0.1792
870,-0.1173999999999999
3867,-0.9179
935,-0.2311
9,-0.4767
3108,-0.6087
5544,-0.3198
4780,-0.0531
1199,-0.1362
4772,-0.42
3631,-1.076
2572,-0.6483
1540,-0.8123000000000001
702,-0.2526
255,-0.5247
581,-0.7262
1321,1.6079
6820,-0.1324
998,-0.9337
3457,-0.2521
3331,0.3387
1275,-0.2518
2850,-0.2448
1441,-0.32
2853,-0.0733
110,-0.8739000000000001
5136,-0.7488
2275,-0.6444
2191,-0.9495
576,-0.2157
6234,-0.3889
1711,-1.428
3992,0.7862
2864,-0.6921
905,-1.0041
4941,-0.2738
778,0.3343
3839,-0.0172
2219,-0.5546
5725,-0.3562499554234775
5246,-0.0349
2992,0.0318
2977,-0.3403
3050,0.1081
4672,-0.128
4168,-0.3816
2740,-0.6198
3708,-0.1776
633,-0.068
190,-0.4682
6557,-0.2147
1481,-0.5279
2698,-0.5681
2538,-0.4565
4379,0.1292
5608,-0.6078
419,-0.2925
2372,-0.6619
6265,-0.6516
1143,-0.5473
3090,-0.39
4828,-0.4452999999999999
5293,-0.3619
1206,-0.2012
20,-0.3274
3059,-0.0005
1519,-0.2111
1138,-0.0295
6019,-0.6217
2357,-0.4344
1693,-0.0134
6786,-0.0979
4395,-0.6199
5127,-0.1421
1539,-0.6787
5582,-0.6927
5999,-0.6271
3216,-0.6619
49,-0.1722
382,-0.0312
6781,-0.8089999999999999
3473,-0.1993
695,-0.0027
4208,-0.2592
6364,-0.4095
4251,0.0494
6827,0.1661
1573,-0.8961
5495,-0.4718
5931,-0.9567
5354,-0.4335
6037,-0.5587
1423,-0.2114999999999999
1706,-0.5662
4731,0.0426
2462,-0.7036
2365,-0.4314
5460,-1.0825
3202,-0.28
5655,-0.6982
3699,-0.5091
448,-0.5858
6444,-1.261
1620,-0.5824
2054,-0.4765
3446,-0.5801
6450,-1.1644
762,-0.4356
6272,-0.6221
4612,0.5369
2194,-0.4356
619,-0.3155
2327,-0.5214
545,-0.3129
3472,-0.0761
3505,-0.5074
672,-0.506
4378,-0.1388
5605,-0.3562499554234775
3768,0.3149
1769,-0.254
2831,-0.2098
4412,-0.3539
1197,-0.5783
1631,-0.3892
1102,-1.2065
2817,-0.11
459,-0.4326
2821,-0.7382
3091,0.1651
293,-0.6829
5829,0.0433
504,-0.4051
5050,-0.207
5510,-0.5751
6455,-0.8278000000000001
2682,-0.7799
807,-0.7276
6488,-0.4587719762258563
5629,0.2074999999999999
3678,-0.9395
1097,-0.535
2778,0.0296999999999999
1056,-1.3077
1525,-0.1026
5658,-1.3905
4760,-0.8625
2124,-0.6572
2802,-0.2934
1287,-0.0376
6604,-0.925
5865,-0.2486
1721,-0.5382
5224,-0.4587719762258563
1788,-0.8036
4615,-0.2794
3937,-2.2323
1723,-0.0898
3823,-0.3876
4669,-0.123
1715,-0.0494
2689,-0.3807
3916,0.205
3596,-0.4587719762258563
6061,-0.7975
5305,0.2139
3838,-0.3202
2692,-0.274
2699,-0.4365
6552,-0.211
2118,-0.5297
5878,-0.5964
1942,0.2901
849,-0.0054
756,-0.2754
4005,-0.159
5261,0.4048999999999999
3004,0.0111
488,-0.6955
259,-0.7223
1117,-0.1965
5621,-0.7448
719,-0.0798
930,-0.4938
2133,-0.0691
6045,-0.3562499554234775
4165,-0.1423
262,-0.5392
4423,-0.4048
4890,-0.8042999999999999
4789,0.4227
2647,-0.0306
4654,-0.0854
2630,-0.202
5000,-0.1153
4504,-0.6277
4399,-0.3471
3147,-0.8557
1905,-0.5625
5579,-0.0533
2448,-0.1147
3489,-1.128
373,0.0473
6612,-0.3194
1600,-0.4587719762258563
2039,-0.1565
220,-0.0025
3978,-0.6327
968,-0.5337
5150,-0.2419
625,-0.3876
2075,-0.0945
4687,-0.3001
4352,-0.8920999999999999
2254,-0.6054
3022,-0.3509
2112,-0.4389999999999999
4360,-0.2578
6261,-0.3799
3159,-0.043
3019,0.3571
4392,-0.7391
2721,-0.4427
4195,-0.682
107,-0.3681
679,-0.0691
6048,-0.3392
3731,0.2581
5363,0.0115
3780,-0.2484
292,-0.857
956,-0.727
5970,-0.8242
6322,-0.0619
2994,0.1296
167,-0.6765
6285,-0.5165
5438,-1.4621
6776,0.1222
4205,-0.5737
2812,0.0555
6771,0.1263
1666,-0.3819
479,-0.3835
1392,-0.5277
2232,0.0686
4992,-0.105
5980,-0.41
5071,-0.1477
2461,-0.5304
82,-0.8023
2045,-0.4476
6299,-0.8306000000000001
2705,0.4391
5561,-0.7126
3923,-1.1486
5320,-0.6993
6371,-0.8215999999999999
663,-0.7148
456,-1.0958
860,-0.7367
676,-0.5037
2927,-0.474
4243,0.2244
2650,-0.5988
6638,-0.2848
2387,-0.2934
5558,-0.7854
5228,-0.5088
5715,-0.7902
6329,-0.8455
2304,-0.3642
4855,-0.8211999999999999
4304,-0.3616
5611,-0.2252
1331,0.0651
3074,-0.059
18,-0.3701
3865,0.0062
2718,-0.2688
5893,-0.2352
3131,-0.6019
6702,0.0479
6483,0.1771
4104,-0.0343
2998,0.1317
924,-0.933
6312,-0.3101
4534,-0.1356
3511,-0.1196
6359,-0.3251
6831,-0.6494
1618,-0.659
3972,-0.8042
2659,-0.4458
1248,-0.1653
4095,-0.5375
5331,-0.6314
5022,-0.5423
1359,-0.2965
6279,-0.3149
5123,-0.1835
6680,0.0249
5899,-0.1962
3357,-0.1371
3866,0.3068
678,-0.2097
5769,-0.0356
1994,-0.07
1846,-0.7498
5273,-0.9822
4835,0.4683
1896,-0.4587719762258563
1739,0.1559
6229,-0.6636
6062,0.0796
3142,-0.1525
1017,-0.4405
4986,-0.4587719762258563
6809,-0.7497
5333,0.0351
3756,-0.5519
6314,0.2977
1640,-0.4311
3098,-0.6362
336,-0.1758
6722,-0.558
2455,-0.259
1709,-0.2904
1471,-0.3507
2550,-0.0113
3995,-0.1996
1341,0.3846
2204,-0.3155
1047,-0.3331
3787,-0.4429
5381,-0.3383
3067,0.0144
2242,-0.3719
5595,-0.745
3675,-1.5311
393,-0.417
792,-0.4897999999999999
2293,-0.5421
1861,-0.3486
6034,-0.5643
3884,-0.5387
6188,-0.2513
723,-0.4641
2739,0.0065
544,-0.3429
2260,-0.8884000000000001
5362,-0.9026
4638,-0.3715
5877,0.043
6645,-0.469
6505,-0.3562499554234775
4528,-0.1854
2018,-0.8741
4921,-0.6627
5826,-0.4159
265,-1.2294
4977,0.0868
193,-0.2637
4744,-0.1979
3081,0.0255
13,-0.1079
6799,-0.4265
5886,-0.0561
4382,-0.2242
991,-0.572
4068,-0.3434
5025,-0.2656
907,0.1085
6778,-0.109
5538,-0.638
5070,-0.541
3177,-0.0251
3302,-0.5786
85,-0.6378
1629,0.0293
932,0.0504
710,-0.6748
4062,-0.5676
6053,0.3455
4355,-0.3877
415,-0.8764
222,-0.4217000000000001
3137,0.1519
1058,-0.5056
3652,-0.4061
3058,-0.289
3716,-0.0355
5539,-0.3296
6070,-0.5622
6523,-0.1519
273,-0.7512
5344,-0.4587719762258563
940,-0.2739
2206,-0.6315
4592,-0.5132
5742,-0.6936
4815,-0.1832
5051,-0.5881
3623,-0.751
5903,0.0959
254,-0.9243
742,-0.1261
2873,0.0104
1918,-0.0543999999999999
4775,-0.0602
423,-0.193
4820,-0.5782
6383,-0.8351
3881,-0.2381
1847,-0.7311
6635,-0.198
4611,-0.4037
6268,-0.1768
3767,-0.1418
6817,0.067
6466,0.7303
2570,-0.7746
2430,-0.8954000000000001
2981,-0.3219
5603,-0.6902
1414,-1.059
4567,-0.4508
5975,-0.5013
2035,-0.2603
5986,-0.2364
2564,-0.0695
3212,-0.5311
288,-1.3581
4091,-0.254
3185,-0.3454
3766,-0.2058
2176,-0.5563
5731,-1.0889
5227,-0.7
2297,-0.4199
5816,-0.3199
1593,-0.1407
4909,0.0208
2261,-0.7554
3262,0.1793
2523,-0.0219
3558,-0.7037
147,-0.7963
4716,-0.978
2893,-0.0621
977,-0.3376
5165,-1.8464
3580,-0.4612
6251,-0.4755
882,-0.3974
2907,-0.3562499554234775
2313,-0.3812
5077,-1.7757
578,-0.7362
1490,-1.3031
2032,0.0256
5193,-0.9753
3322,-0.1441
3349,-0.1589
5100,-0.9428
6744,0.0254
1438,-0.782
5115,-1.1
2132,-0.2899
6298,-1.3393
6336,-0.7575
418,-0.0150999999999999
4635,0.1245
1935,-1.0539
2935,0.0932
1227,-0.7986
722,-0.5407
4705,-0.1645
2334,-0.2701
5675,-0.2887
2247,0.0267
2199,-0.0332
3492,-0.6828
5762,-0.4161
3437,-0.1025
3009,-0.1544
2066,-0.566
1562,-0.6981
5448,-0.2254
3253,-0.6977
1245,-0.1709
6736,-1.0282
6743,-0.384
5090,-0.5277
4141,-0.2235999999999999
2729,-0.8078
2150,-0.4957
6345,0.2624
5746,-0.9305
827,-0.5496
4084,-0.2507
1379,-0.3472
1524,-0.2633
6773,-0.9283
2504,-0.5478
1194,-0.6426
6366,-0.2175999999999999
1242,-0.1724
6090,-0.1843
1890,0.2056
5007,-0.3906
1354,0.1137999999999999
2687,-0.7054
4109,-0.0966
4174,0.1528
3854,-1.1195
351,-0.002
2997,-0.0058
873,-0.0713
46,-0.9644
3255,-0.6998
1241,-0.5986
1979,-0.3526
3822,-0.6206
236,-0.1642
2956,-0.581
4696,0.0294
685,-0.5021
1695,-0.373
5469,-0.0192
4896,-0.4299
5741,-0.3008
2014,-0.0692
3346,-0.5303
3188,-0.707
315,-0.4122
2578,-0.2731
2811,0.0015
4332,-0.4587719762258563
6391,-0.5514
4029,-0.5779
6021,-0.2065999999999999
6464,0.075
126,-0.1201
3344,-0.4699
2003,-0.4748
1160,-0.6826
2198,-0.916
3582,-0.0659
3723,-0.109
4955,-0.3623
4044,-0.7813
1236,-0.78
3199,-0.2125
2044,-0.1
2474,-0.2835
3893,-0.3987
5534,-0.4050000000000001
543,-0.1338
6400,-0.576
6652,-0.7885
3668,-1.1249
3777,-0.0497
2058,-0.7871
923,-0.0825
6674,-0.5032
6528,-0.2492
270,-0.7236
6294,-0.2677
1864,-0.7169
2146,0.2213999999999999
5570,-0.5873
6451,0.3186
5531,-0.6651
5792,-0.681
3932,-0.3745
4028,-0.8088
6653,-0.2274999999999999
4445,0.0853
4495,-0.1026999999999999
1155,0.0265
5828,-0.4128999999999999
432,-0.4205
3453,0.093
4394,-1.0154
976,-0.3044
5752,-0.5395
5074,-0.3475
6338,-0.0082
4849,0.1543
765,0.0846
3432,-0.4553
3991,-0.3862
1877,-0.744
5116,-0.6895
1326,-0.6523
990,-0.18
6276,-0.7583
4324,-0.5449
4630,-0.1885
3319,-0.3005
375,-0.7199
1859,-0.397
3379,-0.1401
3946,-0.3088
5894,-0.4913999999999999
812,-0.2577
132,-0.2783
2342,-0.7546
5657,-0.7656
1410,-0.6495
233,-0.6944
6707,-0.1773
6616,-0.6804
2916,-0.2944
2737,-0.1749
3206,0.184
3997,-0.095
3079,-0.0094
2497,-0.3993
5919,-0.7566
5434,-0.7557
5716,-0.4346
5426,-0.7264
5645,-0.6378
1080,-0.8288
1164,-1.2739
734,-0.6967
6452,-0.8507999999999999
6795,-0.3888
3935,-0.3562499554234775
356,-0.0921
5011,0.1907
1152,-0.1815
5775,-0.599
5788,0.124
5271,-0.43
6417,-0.7585
6740,-0.8522000000000001
3957,-0.3991
2914,-0.0917
3682,-0.8245000000000001
985,-0.8274000000000001
3900,-0.3398
6454,-1.0345
3057,-0.382
3835,0.2399
2666,-0.4332
5173,-0.528
4059,-0.1336
2891,-0.3562499554234775
1509,-0.1019
5515,-0.7252
6092,-0.3491
5951,-0.7209
37,-0.661
5991,-0.1153
1139,-0.1045
1504,-0.4038
3051,0.0663
4152,0.0152
180,-1.3102
104,-0.5167
477,-0.3918
1741,-0.345
4851,-0.1653
2524,-1.1435
4589,-0.1757
4299,-0.025
6495,-0.4989
6741,0.5993
3496,-0.4265
3706,-0.1153999999999999
2492,-0.8690999999999999
1809,-0.7092
5633,-0.3878
1029,-0.2663
4438,-0.5239
3508,-0.4153
2259,-0.7256
3826,-0.0313
2130,-0.4628
5254,-0.416
3467,-0.3369
2174,-0.7294
5095,-0.8844
3029,-0.0123
3973,-0.1736
2433,-0.6354
5359,0.1217
6833,0.3892
3118,-0.8644999999999999
3163,-0.227
2241,-0.4181
62,-0.6328
6498,0.1335
436,-1.1922
1113,-0.2951
2212,-0.7423
4842,-0.7038
2662,0.4401
1134,-0.5296
4373,-0.9641
4116,-0.2526
5921,-0.8751999999999999
4786,-0.0859
888,-0.3821
5606,-0.4882000000000001
646,-0.2874
5974,-1.0368
1006,-1.2404
3903,-1.0583
3976,-0.4657999999999999
1371,-0.1806
4574,-0.1385
5581,-0.5245
4133,-0.3723
3553,-0.5721
2189,-0.0643
5125,-0.7352
5326,-0.5622
464,-0.4426
2559,-0.2977
56,-0.383
2016,0.0096
6047,-0.1352
1744,-0.8468
632,-0.7443
6592,-0.7891
5962,-0.8875
6058,-0.2551
6379,-0.183
594,-1.0877
4316,-0.6354
824,-0.3618
207,-0.6513
5546,-0.6641
1228,-0.6825
388,-0.1972
316,-0.8063
6750,-1.4741
3598,0.1647
2091,-0.6936
3746,-0.1454
6134,-0.1146
4188,-0.5461
6596,-0.4286
4734,-0.2971
6348,-0.5808
6211,-0.2324
2643,-0.1089
4640,0.0385
5477,-0.7523
771,-0.8758000000000001
5831,-0.7918
3181,-0.2037
6535,-0.3962
3550,-0.6627
1766,-0.5967
3024,-0.5535
2746,-0.4194
2973,-0.1152
5784,-0.6146
3222,-0.5885
4372,-1.1197
208,-0.9179
4632,0.0508
1679,-0.3658
272,-0.9974
2749,-0.011
5514,-0.677
2049,-0.0603999999999999
3601,-0.6175
3577,-0.0516
5208,-0.0706
3493,-0.507
304,-0.5028
4466,-0.4306
1702,-0.8388
4108,-0.077
3654,-0.8267
1738,-0.0645
934,-0.0944
2713,-0.1713
1949,-0.598
4646,-0.5467
3653,-0.3011
6545,-0.4321
2256,-0.4465
4248,-0.4587719762258563
3191,0.1231
1467,-0.2949
5811,-1.3131
5623,-0.0408
2289,-0.8934999999999998
4323,-0.6827
1286,-0.1469
4714,-1.9017
2586,-0.7847
1516,-0.4455
4533,0.0207
1901,-0.6984
3176,0.0408
2473,-0.3362
2454,-0.4686
3268,-0.0819
5215,-0.6715
1701,-0.0786
6190,-0.2789
5787,-0.3749
2319,-0.3211
5370,-0.5407
3703,-0.0181
3436,-0.5686
2326,-0.389
5480,-0.5598
3776,-0.2209
2665,-0.526
5547,-0.6952
1687,-0.2958
4130,0.1497
4834,-0.0332
1595,-0.2622
6808,-0.8257999999999999
871,-0.0107
6115,-0.7515
6543,-0.0782
1162,-0.6193
865,-0.5295
4404,-0.2576
5069,-0.273
3772,-0.1969
1198,-0.1488
2246,-0.4418
6001,-0.3327
210,-0.567
501,-0.33
1233,-0.3343
263,-0.5448
2815,-0.7008
732,-0.3602
5609,-0.7391
308,-0.0978
5059,-0.4591999999999999
6717,-0.2473
409,-0.042
5500,-0.5438
5260,-0.1224
5120,-0.6466
4626,-0.4717
3258,-0.9277999999999998
5404,-0.9367
5099,-1.2845
2077,-0.298
5307,-0.3565
2098,-0.4587719762258563
257,-0.156
6060,-0.5009
3426,-0.5035
3709,-0.1485
5364,-1.1748
312,-0.3148
727,-0.4694
1892,-0.0398
5304,-1.4687
6628,-0.2841
6802,-0.446
3602,-0.4447
3993,0.1068
3743,-0.0473
1391,-0.0148
4245,0.2466
5701,-0.2034999999999999
3482,-0.4726
6578,-0.5088
38,-0.1346
5982,-0.5723
3527,-0.3748
2382,-0.2482
1446,-0.3146
4713,-0.7688
4131,0.5564
4451,0.062
3617,-0.9834
6639,0.2652
3713,-0.4208999999999999
4952,-0.6033
4374,-0.561
5834,-0.4637
2848,-0.352
6202,-0.4189999999999999
2156,-0.1004
4406,-0.7978
6177,-0.0766
1940,-0.4816
5441,-0.6785
2836,-0.1496
3612,-0.7563
5390,-0.9948
52,-0.8527000000000001
3451,-1.1097
820,-0.2999
2348,-0.6298
1982,-0.8109
6575,-0.2472
2884,-0.9056999999999998
6020,-0.4864
3463,-0.2857
3599,-0.5514
751,-0.7604
1778,-0.8097
4761,-0.6338
4110,0.2076
1671,-0.3002
5618,-0.6209
6076,-0.182
2052,-0.2699
4893,-0.7416
3858,-0.4458
2143,-0.283
4139,-0.6383
2784,-0.2181
2703,-0.7217
3486,-0.3771
5298,-1.3101
3097,-0.4229999999999999
3619,-0.0466
4296,-1.0357
2392,-0.5576
1230,-0.2939
4526,0.3607
896,-0.6963
4093,0.0727
707,-0.1346
3197,-0.25
1327,0.1137
5101,-0.3482
1256,-0.3692
4041,-0.9616
268,-0.6337
6691,-0.1824
2683,-0.3513
4833,0.0086
4801,-0.1589
4119,-1.7777
4353,-0.483
6819,-0.4705
4493,-0.0301999999999999
3172,-0.4248999999999999
334,-0.3393
3728,-0.4977999999999999
3273,-0.7841
2576,0.2221
4858,-0.4450999999999999
4628,-0.8030000000000002
6210,-0.2876
5492,-0.3628
212,-1.1699
1652,-1.0793
3918,-0.8454
6667,-0.1265
6676,-0.445
2108,-0.6248
3581,-0.4013
4636,-0.5463
1941,-0.8551
5550,-0.7692
674,-0.8324999999999999
339,-0.5619
733,-0.4311
4519,-0.2665
2315,-0.4479
3821,0.1743
1975,-0.8347999999999999
160,-0.6853
5412,-0.5088
6071,-0.066
1154,-0.2787
2117,-0.7719
2240,-0.4692999999999999
1912,-0.7945
3934,-0.4587719762258563
754,-0.5373
1736,-0.6442
4442,-0.4553
4774,-0.3912
6220,-0.3253
4034,-0.2877
5866,-0.0496
1995,-1.0531
4557,0.1586
1183,-1.1224
57,0.0474
6270,-0.2964
5494,-0.288
4477,0.0329
4818,-0.5977
5199,-0.4128
5953,-0.2002
3808,-0.2488
4685,-0.2862
6816,-0.279
4503,-0.5863
3396,-0.3188
1817,-1.0667
4398,-0.6376
1774,-0.3845
410,-0.817
4530,0.1882
3914,-0.7484
845,-0.3287
3850,-1.0095
2866,-0.3343
975,-0.2757
2111,-0.1671
4388,-0.7053
1409,0.0535
144,-0.3107
3434,-0.5172
508,-0.2915
6438,-0.6749
4614,-0.6009
1836,-0.8885
3274,0.264
6682,-0.4311
3327,-0.2185
6006,-0.9006000000000001
1449,-0.9434
2484,-0.3757
6419,-1.0522
1293,0.2873
6358,-0.8187
3584,-1.2705
4424,-0.3741
4246,-0.5757
2609,-0.1723
6286,-0.2173999999999999
2859,-0.0805
652,-0.5946
2843,-0.2524
4739,-0.8486
3403,-0.3031
3387,-0.0624
5537,-0.3649
6171,-0.0796
2783,-0.0853
2190,-1.3214
5553,-0.9114
5397,-0.646
6337,-0.5253
3525,-0.2141
5449,-0.3677
6116,-0.6796
2057,-0.0674
1328,-0.6005
3277,-0.292
3439,-0.6662
4983,-0.1233
2218,-0.6331
1917,-0.7137
3409,-0.3324
5035,0.3097
519,0.0132
5288,-0.5838
5395,-0.0797
1022,-0.1662
400,-0.8145
3007,-0.1668
5600,-0.5213
4622,-0.4742
6588,0.0856
3310,-0.2712
1870,0.2141
1874,-0.2783
801,-0.4721
213,-0.6457
3294,0.0143
2568,-0.4889
793,-0.0885
5112,-0.0273
252,-0.6843
3276,-0.4330999999999999
3705,-0.2698
1426,-0.3894
1800,-0.2175999999999999
2353,-0.1423
3345,-0.4992
954,-0.734
6460,-0.3961
1020,-0.3088
3041,0.2009
6354,-0.575
5856,-0.3687
4118,-1.2145
6830,-0.7374
828,-0.3539
4681,-0.0771
3261,-0.1211
5632,-0.6863
1853,-0.7428
492,-0.0405
1821,-0.2246999999999999
5037,0.044
4294,-0.5735
1431,-1.5907
4370,-1.0853
3305,-0.7776
5760,-0.1072
1452,-0.4208999999999999
5140,-0.1282
6074,-0.2586
3195,-0.8459999999999999
1746,-0.8817999999999999
6517,-0.0962
1694,0.4702
4882,1.0954
1081,-0.4558
131,-0.4595000000000001
1950,-0.7958
6761,-0.9182
3068,0.0911
1897,-0.3562499554234775
5796,0.0875
929,-0.0522
1333,0.2331
6380,0.2567
3015,0.1451
5163,-0.5723
4200,-0.2129
4096,-1.1224
4222,-0.95
5244,-0.2107
6170,-0.2802
809,-0.2488999999999999
416,-0.5371
3464,-0.551
4651,-0.2056
5503,-0.213
474,-0.4951
4266,-0.873
527,-0.9814
6214,-0.4968
3549,-0.615
1976,0.1072999999999999
2427,-0.6099
4586,-0.1161
1951,-0.9051
3788,-0.7226
6768,0.2234999999999999
5122,-0.2284
6216,-0.3465
1686,-1.0576
1330,-0.203
2614,-0.0867
3830,0.0526
1855,-0.2805
6511,-0.6986
3335,-0.0442
469,-0.3654
3798,-0.432
1406,-0.1368
4086,-0.5085
841,-0.6405
1512,-0.62
3494,0.1767
5958,0.3676
2494,-1.0186
5869,0.2967
47,-0.8807
5374,-1.1811
6046,-0.2147999999999999
2872,-0.0143
6718,-0.6703
1015,-0.0223
3636,-0.1142
1914,-0.7184
3317,-0.6938
612,-0.2532
4682,-0.4511
1602,0.0447
5284,-0.6064
3324,0.3772
3355,-0.4981999999999999
3210,-1.1644
2033,-0.0502
4036,-1.0182
2209,-0.6854
3965,-1.1066
1335,-0.6011
914,-0.6482
4078,-0.3706
1186,-0.806
1189,-0.4425
557,-0.6529
2329,-0.4288999999999999
6029,-0.084
5277,-0.5388
6615,0.3849
2681,-0.4822
1213,-1.4219
6521,-0.4843
5700,-0.4638
305,-0.3998
2532,-0.7213
4566,-0.2693
2295,-0.3007
1283,0.0638
4823,-0.6154
621,0.2953
2380,-0.0821
3710,-0.0964
2646,-0.5599
1717,-0.8472
2833,-0.7793
76,-0.3954
5218,-0.2415
5276,-0.6404
4591,-0.0999
4402,-0.3559
5705,-1.1812
1703,-0.4062
3430,-0.9764000000000002
3423,-0.2118
6325,-0.2199
392,-0.1611
324,-0.1285
6704,-0.2519
6822,-0.6655
6558,-0.4974
2545,-0.7062
1376,-0.6029
6606,-0.3342
5048,-0.2893
2543,-0.081
2225,-0.4766
4006,0.3119
2163,-0.3518
795,-0.2976
3948,0.0266
1542,-0.535
3213,0.1548
5959,-0.5561
3318,-0.1964
3096,-0.7384
965,-0.4741000000000001
3447,-0.3799
6313,0.231
3615,-0.8474
2693,-0.0164
4408,-0.4204
5107,-0.2133999999999999
2806,-0.2852
1295,-0.081
3249,-0.2126999999999999
3802,-0.2989
2223,-0.2274
2354,-0.6486
1765,-0.4778
3460,-0.5638
6624,-0.7366
218,-0.2521
4136,-0.5745
4002,-0.2417999999999999
2298,-0.4718999999999999
6127,-0.1427
5236,0.3502
3394,-0.3989
6701,-0.5327
2397,0.2445
350,-0.4828
2937,-0.0885
462,-0.574
974,-0.0822
1827,0.1902
983,-0.474
149,-0.1927
6457,0.0849
2771,0.1648
993,-0.5443
1430,-1.7121
4796,0.0319
4322,-0.2387999999999999
2588,-0.5116
5345,-0.3562499554234775
6470,0.5084
4289,-1.0458
4417,-0.7041
5799,-0.7109
3789,-0.2077
5188,-0.4715
1581,-0.3298
2159,-0.2395
6793,-1.3799
1643,0.0772
1220,-0.6749
4339,-0.885
1579,-0.6178
4848,-0.114
3683,-0.9994
1271,0.0977
2561,-0.6773
6050,-0.4993
6372,-0.0225
3375,-0.1552
1681,-0.6046
3401,-0.0954
4240,-0.0444
593,-0.671
1553,-0.3562499554234775
3795,0.126
6293,-0.7646
6627,-0.159
3247,0.3106
4677,-0.4119
2716,-0.3031
99,-0.5641
692,-0.2649
1582,-0.1136
2023,-0.6797
6022,-0.4587719762258563
1289,0.139
5891,0.0759
437,-0.8171000000000002
3726,-0.2436999999999999
306,-1.0122
2480,-0.6452
2055,-0.3298
2451,-0.5957
1684,-0.332
4946,-0.5689
4512,0.039
1910,-0.1597
3630,-0.8275
4012,-0.9889
3994,-0.5241
