,dmdtda
6613,0.4607
6472,-0.749
1941,-0.8551
879,-0.2557
5355,0.2625
3687,-1.0181
534,-0.5555
1466,-0.1479
726,-0.6364
3929,-1.0438
6075,-0.383
5918,-0.6464
548,-0.6789
6752,-0.6387
6646,-0.0884
1324,-0.161
6502,-0.7348
2085,-0.2911
3841,0.0533
2677,-0.508
6127,-0.1427
2087,-0.1072999999999999
6487,1.0103
2687,-0.7054
1066,-0.5751
3151,0.026
884,-0.5013
2514,-0.6672
4503,-0.5863
3478,-0.1493
5033,0.214
6449,-0.3562499554234775
4813,-0.2246
227,-0.8160000000000001
3845,-0.1777
5962,-0.8875
4876,-0.0482
5483,-0.045
2388,-0.7416
5702,-0.5726
6323,-0.0496
4839,-0.4122
957,-0.1921
1748,-0.6357
1877,-0.744
5926,-0.647
4172,-0.3025
6507,-0.0442
6156,-0.0325
5356,-3.807
6650,-0.2112
2152,-0.8272
3488,-1.4707
178,-0.8295999999999999
6409,-0.149
6428,-0.1492
3222,-0.5885
4281,-0.0346
5072,-0.7608
1514,-0.3721
357,-0.0281
470,-0.8374
1390,-0.3858
419,-0.2925
1868,-0.7914
1187,-1.3964
5380,-0.2452
4655,-0.1304
5915,-0.3462
6709,0.3001
1037,-0.0152
4849,0.1543
3547,-0.6814
2577,-1.2836
2093,-0.1789
5046,-0.629
1454,-0.1634
3045,-0.2088
6140,-0.0615
188,-0.9377
3464,-0.551
4909,0.0208
2623,-0.7031
3340,0.2466
969,-0.2313
5333,0.0351
288,-1.3581
4619,0.2239
2632,-1.1073
4407,-0.4025
6749,-0.6032
5530,-0.2775
395,0.1706
5489,-0.6911
1526,-0.3966
4000,-0.5002
3938,-0.513
1696,-0.1084
5673,-0.2963
3988,-0.2473
1286,-0.1469
4491,0.2852
398,-0.4797
759,-0.4902
3241,-0.5677
1041,-0.7894
5249,0.1767
5977,-0.3312
202,-1.025
6286,-0.2173999999999999
382,-0.0312
2784,-0.2181
5412,-0.5088
3035,-0.1052999999999999
6316,-0.3276
996,-0.3802
6575,-0.2472
3602,-0.4447
864,-0.73
5411,-1.1533
5443,-0.5335
3697,-0.491
1700,-0.7299
779,-0.2809
5864,-0.3995
5034,-0.1588
6050,-0.4993
1926,-0.4298
5867,-0.232
3914,-0.7484
5651,-0.9244
2319,-0.3211
5825,0.0643
1516,-0.4455
3247,0.3106
2512,0.1353
4189,-0.2079
6157,-0.9673
4985,-0.668
5079,-0.16
4554,0.1583
1191,-0.211
1093,0.062
4550,-0.2097
1309,-0.9687
6109,-0.7838
101,-0.4162
4397,-0.2806
3178,-0.446
5617,-0.8439
3910,-0.3996
4064,-0.269
1560,-1.1104
1230,-0.2939
2669,-0.6392
6029,-0.084
1826,-0.4947
4516,-0.4367
4973,0.4189
3894,-0.5654
2230,-0.3403
5358,-0.3436
820,-0.2999
3498,-0.3269
1341,0.3846
610,-0.2234999999999999
6020,-0.4864
3258,-0.9277999999999998
507,0.1782
3369,0.0896
4039,-0.388
582,-0.2621
437,-0.8171000000000002
6114,-0.8191
912,-0.5413
6580,-0.6152
3343,-0.1662
170,-0.3988
2708,-0.7228
2384,-0.6582
3239,0.1228999999999999
4358,-0.2803
2393,-0.2779
1243,-0.2657
1426,-0.3894
869,-0.9425
2048,-0.2294
6438,-0.6749
5552,-0.7699
1834,-0.6855
4873,-0.5291
113,-0.8196999999999999
5316,-0.7804
6698,-0.4587719762258563
1103,-1.1897
1878,-0.4770999999999999
3993,0.1068
941,-0.2389
2617,0.3783
4294,-0.5735
1693,-0.0134
4526,0.3607
3421,-0.1949
1044,-0.3056
3506,-0.0377
4820,-0.5782
3108,-0.6087
300,-0.2044
3218,-0.4375
4690,-0.5015
6400,-0.576
2657,-0.6919
3017,-0.6573
4486,-0.0606
328,-0.3159
2308,-0.2912
3897,-0.1893
115,-0.2809
130,-1.0818
2639,-0.1932
511,-0.4655
5881,0.0673
2626,-1.1716
358,-0.3127
1160,-0.6826
2517,-0.3797
6504,-0.4587719762258563
1710,-1.2244
1330,-0.203
2755,-0.4852999999999999
4368,-0.6845
2782,0.1652
65,-1.0293
2858,-0.3602
1905,-0.5625
1508,-0.3005
2137,-0.4105999999999999
6638,-0.2848
4823,-0.6154
5625,-0.1633
1331,0.0651
5201,-0.1432
2643,-0.1089
5243,-0.175
4035,-0.1026999999999999
1016,-0.082
1494,-1.2338
5297,-0.32
3320,-0.1101
2468,-1.0108
1646,-0.7351
3456,-0.2721
1685,-0.0656
6578,-0.5088
1204,-0.2428
893,-0.7468
1480,-0.2648
6249,-0.2831
4753,-0.0898
5432,-0.3892
5697,0.3597
3593,-0.0954
5074,-0.3475
1440,-0.4439
3275,-0.1293
3097,-0.4229999999999999
5320,-0.6993
5177,0.3551
4475,-0.0462
2808,0.5552
6083,-0.491
3787,-0.4429
6288,-0.1332
3450,-0.9858
6320,-0.7888
2327,-0.5214
1795,-0.0582
2980,-0.0553999999999999
2767,-0.3329
229,-0.4234999999999999
3522,-1.3167
6514,-0.1285
2206,-0.6315
6434,-0.6434
4750,-0.1998
5564,-0.8599
186,-0.5308
11,-0.4313
6785,-0.0912
3046,-0.5966
281,-0.4099
5422,-0.3836
1475,-0.2327
3821,0.1743
6803,-0.728
2549,-0.4222
3693,0.0422
1022,-0.1662
3396,-0.3188
5640,-0.8126
936,-0.3322
2420,-0.2233
6355,-0.7899
3805,0.109
3957,-0.3991
187,-0.1922
1867,-0.2419
1958,-0.5585
1281,0.0133
2695,-1.1567
3367,0.2432
6541,-0.0157
4717,0.3575
5971,-0.448
6131,-0.2886
3819,-0.3965
4250,-0.2986
4426,-0.2299
3824,-0.6636
2844,-0.372
1558,-0.5354
5155,-0.1042
5912,-0.4744
1128,-0.9597
5577,-0.1677
4771,-0.4139
3967,-0.8766999999999999
2907,-0.3562499554234775
5111,-1.1138
58,-0.5186
4828,-0.4452999999999999
1198,-0.1488
3730,-0.5938
1683,-0.6812
5061,-1.1349
4521,-0.2791
4164,-0.0112
1418,0.0347
5957,-1.4101
2102,-0.3196
1839,-1.2059
1236,-0.78
6279,-0.3149
6312,-0.3101
3549,-0.615
4223,-0.1974
329,0.1318
6719,-0.7615
5492,-0.3628
3076,-0.242
619,-0.3155
1240,-0.2287
1901,-0.6984
5966,-0.587
3832,-0.4314
715,-1.0758
6464,0.075
4205,-0.5737
3121,-0.9169
2170,-0.4335
850,-0.7502
207,-0.6513
1835,-0.5289
4772,-0.42
2356,-0.2019
2588,-0.5116
5009,-0.0986
2458,-0.094
290,-1.077
2973,-0.1152
3365,-0.1755
4270,-0.0366
1699,-0.4134
6098,-0.9444
2007,-0.133
5253,0.3796
3654,-0.8267
4169,-0.1517
2513,-0.5518
3473,-0.1993
705,-0.7554
5973,-0.5535
402,-0.2099
6100,-0.9062
5471,-0.0012
5389,-0.1861
558,-0.5803
3872,-0.7004
1625,0.0001
1232,-0.1109
6247,-0.1859
3607,-0.5873
6418,-0.7149
5419,0.0067999999999999
4953,-0.0779
4376,-0.5458
4109,-0.0966
335,-0.0051
4276,-0.2691
1661,0.0072
2543,-0.081
3127,-0.4864
3297,0.0247
19,-0.1809
146,-0.8049
1189,-0.4425
6707,-0.1773
1177,-0.7123
3672,-0.1873
1736,-0.6442
3585,-1.0914
4934,-0.1329
2109,-0.6408
2019,-0.3742
1621,-0.5607
1296,-0.5854
3838,-0.3202
3293,-0.6193
338,-0.3587
6462,0.1207999999999999
1773,-0.9074
1545,-0.6766
5032,0.5243
5465,-0.4185999999999999
5116,-0.6895
5359,0.1217
2034,-0.0216
911,-0.458
4249,-0.3562499554234775
20,-0.3274
1449,-0.9434
2116,-0.4804
2505,-0.3645
5770,-0.4587719762258563
4931,0.0598
1384,-0.6227
5298,-1.3101
3299,-0.4232
2680,-0.7993
1451,-0.3897
1636,-0.5824
6399,-0.1727
23,0.0426
5913,-0.0683
4600,0.0301999999999999
5559,-0.7412
5820,-0.7825
724,-1.1881
899,-0.4775999999999999
1606,-0.4831
783,-0.2383
4325,0.1641
565,-0.2142
5335,-0.023
4321,-0.2186
5454,-0.8454
2760,-0.0177
719,-0.0798
1289,0.139
2601,-0.1655
2292,-0.8269
4807,-1.3114
1860,-0.789
3289,-0.4984
360,0.0071
2665,-0.526
581,-0.7262
2763,0.1566
2927,-0.474
6376,-0.7791
125,-0.4153
1348,0.0276
3943,-0.5302
3744,0.0761
1655,-0.3665
1065,-0.7661
667,-1.1463
6732,-0.602
1522,-0.4995999999999999
3172,-0.4248999999999999
4326,-0.8897
6481,-0.5029
3618,-0.1602
367,-1.0446
1167,-0.1289
2807,-0.1342
6034,-0.5643
2123,-0.5789
2043,-0.1746
6676,-0.445
773,-0.2328
1465,0.2817
6805,0.1427
5691,-1.0174
3462,-0.2136
5740,-0.3028
3999,-0.2681
21,-0.3754
2558,-0.9036
64,-0.7392
6658,-0.3564
4350,-0.1792
5385,-0.6097
1670,-0.8615
2638,-0.7276
2542,-0.6152
2779,-0.0402
1492,-0.0493
6470,0.5084
2011,-0.4114
2148,-0.4278
3037,-0.0462
4336,-0.2749
237,-0.3972
3507,-0.0342
4011,-0.165
3762,0.5936
907,0.1085
1256,-0.3692
4522,-0.961
153,-0.0056
3933,-0.5772
4752,-0.6319
2772,-0.289
4194,-0.3911
5524,-0.8819000000000001
2557,0.3746
6584,-0.9613
3081,0.0255
3690,-0.2025999999999999
1373,-0.2406
3571,-0.7753
1013,-0.5828
6753,-0.6628
1641,-0.3062
2126,-0.6597
1234,-0.1652
1674,-0.4427
4780,-0.0531
4068,-0.3434
6328,-0.4810999999999999
4060,-0.5512
3086,-1.1106
6812,-0.2828
5302,-0.7374
1651,0.0236
650,-0.0069
442,-0.3371
5413,-0.4755
4027,-0.4801
4748,-0.5091
1427,-0.3597
1577,0.1218999999999999
4383,-0.6886
2379,-0.4031
1543,-0.7152
4387,-0.5372
3118,-0.8644999999999999
5675,-0.2887
3031,-0.051
4372,-1.1197
6177,-0.0766
3636,-0.1142
923,-0.0825
448,-0.5858
5400,-0.8204
4297,-0.8166
6216,-0.3465
6466,0.7303
6335,-0.6554
6784,-0.1141
4942,-0.0398
3380,-1.1151
733,-0.4311
2316,-0.0763
3555,-0.573
3685,-1.0381
5595,-0.745
4894,-0.1842
1707,-0.3241
531,-0.4123
2143,-0.283
6388,-1.3135
3497,-0.0445
6448,-0.4587719762258563
324,-0.1285
3041,0.2009
1912,-0.7945
2595,-0.7954
6333,-0.7895
2992,0.0318
106,0.0867
5990,-0.7431
651,-0.3064
3355,-0.4981999999999999
1909,-0.9955
5708,-1.2894
2071,-0.2107999999999999
6802,-0.446
6135,-0.5248
293,-0.6829
2948,-0.3552
929,-0.0522
1165,-0.2703
384,-0.4178
6636,-0.8568
5692,-0.5896
1246,-0.0104
1099,-0.5354
2580,-1.0091
3262,0.1793
1550,-0.6984
919,-0.3892
2010,-0.8520999999999999
5301,-0.1143
6097,-0.9176
4444,-0.1558
4312,-0.274
6515,-0.1045
2745,0.044
2235,-0.9309
6281,0.0551
782,-0.4351999999999999
5135,-0.7821
6759,-0.4713
6326,-0.3058
1173,0.2258
6724,-0.2617
1401,0.0426
3227,-0.4600000000000001
1163,-0.2636
5906,-0.3625
3245,-0.5361
2083,-0.516
2758,-0.2591
6173,-0.2826
5894,-0.4913999999999999
6413,-0.9037
6304,-0.7766
487,-0.2633
4171,-0.0036
3584,-1.2705
961,-0.2786
1028,-0.2904
6327,-1.2842
4253,0.1941
639,-0.2403
821,-0.6184
5467,-0.1165
5725,-0.3562499554234775
108,-0.5223
4996,-0.9928
456,-1.0958
630,-0.7776
3980,-0.2573
1105,-0.3364
5921,-0.8751999999999999
489,-0.6897
4884,-0.2771
1146,-0.5209
1802,-0.703
4286,-0.6842
3341,-0.6445
2035,-0.2603
6183,-0.4817999999999999
6544,-0.1936
3161,-0.5142
4954,-0.6318
832,-0.2244
3356,-1.061
1081,-0.4558
5083,0.1275
5620,-0.5999
4880,-0.6547
1343,0.3968
226,-0.6669
2367,-0.1053999999999999
748,-0.8358000000000001
559,-0.4013
4188,-0.5461
356,-0.0921
4458,-0.5416
4265,-0.1042
2636,-0.0913
4359,-0.3421
1338,0.244
6200,-0.6829
2789,-0.1619
388,-0.1972
3847,-0.0275
2371,-1.2537
4391,-0.3098
6040,-0.4968
1123,-0.4928
2062,-0.0904
1001,-0.378
1193,-0.0987
4273,-0.4149
4454,-0.6692
788,-0.4577999999999999
6117,-0.6857
623,-0.6386
1428,0.0671
976,-0.3044
5464,-0.6409
5106,0.4718
3430,-0.9764000000000002
4719,0.158
3695,0.1441
1895,-1.6945
1666,-0.3819
1920,0.2006
1523,-0.0964
5066,-1.0877
5401,-0.1907
6179,-0.3944
6826,-0.2398
2465,0.0763
3405,-0.1616
5511,-0.2315999999999999
1408,-0.2367
6262,-0.5316
1713,-0.2199
6630,-0.3275
6068,-0.3994
228,-0.3849
5018,-0.4903
6150,-0.0159
3709,-0.1485
6206,-0.4218
2934,0.0511
1521,-0.0671
694,0.0542
3548,-0.7557
1817,-1.0667
6095,-0.2389
2667,-0.0967
4882,1.0954
3874,0.0897
5704,-0.9296
2876,-0.4543
4989,0.0033999999999999
1082,-0.8533
5761,-0.048
3119,-0.4644
1133,-0.4493999999999999
6085,-0.0898
3746,-0.1454
4222,-0.95
3704,-0.4372
1830,-0.7371
6588,0.0856
3060,-0.294
5269,-0.4223
4157,0.0331
5731,-1.0889
5909,-0.2841
4495,-0.1026999999999999
6473,0.1829
3865,0.0062
2286,-0.2372
6194,-0.5288
3899,0.007
500,-0.21
5058,-0.3568
2477,-0.8374
892,-0.2442
1977,-0.6058
723,-0.4641
3329,-0.1551
875,-0.8065
734,-0.6967
4751,-0.546
3939,0.0338
2660,-0.2473
4449,-0.0467
1783,-0.2016
4347,-1.1583
2257,-0.534
6154,0.0556999999999999
2298,-0.4718999999999999
1424,-0.3454
5826,-0.4159
3490,-0.3123
3808,-0.2488
4278,-0.3755
2254,-0.6054
1406,-0.1368
2464,-0.6721
3930,-0.2311
4897,-0.6334
5560,-0.3677
6833,0.3892
1561,-0.3186
3675,-1.5311
6610,-0.2926
5,-0.3562499554234775
5533,-0.3946
4447,0.1311
4127,0.2016
3373,-0.1882
1727,-0.8522000000000001
410,-0.817
5650,-1.2266
1298,-0.3497
5612,-1.182
142,-0.5705
3691,-0.1258
891,-1.313
6319,-0.1284
4121,-0.3789
1722,0.0084
4997,-0.1023
5406,-0.9264
3057,-0.382
6425,-1.1969
6362,0.0264
3663,-0.8006
3982,-0.3515
1269,-0.0683
5060,-0.3414
43,-0.3454
1702,-0.8388
5323,-0.6394
4414,0.0231
4647,0.1042
4581,0.1365
3596,-0.4587719762258563
1439,-1.1024
4583,0.1407
6739,-0.3152
6626,0.3513
1115,-0.5512
3763,-0.1842
3384,-0.2619
4256,-0.2663
3145,-0.4688
3905,-1.141
4686,-0.4072
6315,-0.6672
634,-0.7346
2460,-0.8922000000000001
4101,-0.0022
5092,-1.1021
4547,-0.3978
2598,-0.06
5967,-0.6518
3152,-0.5583
3520,-0.8368
6670,-0.6005
2201,-0.8434000000000001
4433,-0.1735
2618,-0.7449
2196,-0.5796
1948,-0.9653
4007,-0.0493
3129,-0.3237
1213,-1.4219
4536,-0.515
5457,0.0145
4106,-0.0326
1076,-0.7698
4320,-0.2054999999999999
2402,-0.7598
5812,-0.5757
2894,-0.1427
1605,0.0573999999999999
4777,0.0854
2933,-0.2855
6359,-0.3251
4915,-0.6335
3088,0.1372
6717,-0.2473
232,0.6788
5455,-0.3825
3500,-0.4168999999999999
4457,-0.1718
1973,-0.3579
2590,-0.457
6203,-0.4236
1769,-0.254
6484,-0.2054999999999999
5064,0.0505
5363,0.0115
855,-0.3562499554234775
1438,-0.782
1706,-0.5662
5541,-0.306
78,-0.7367
4296,-1.0357
4178,0.1553
6629,-0.3044
4898,-0.5778
1759,-0.3717
6265,-0.6516
180,-1.3102
191,-0.3572
4674,-0.0767
2290,-0.3711
5578,-0.6408
1196,-0.6598
1314,-0.7731
706,0.0016
2495,-1.1593
2783,-0.0853
4743,-0.4535
4135,-0.3034
6463,-0.4899
3095,-0.0561
3692,-0.281
3168,0.295
3981,-0.1171
5539,-0.3296
4861,-1.2061
4137,-0.1313
172,-0.8029
5689,-0.8327
775,0.0291999999999999
4595,-0.1315
3503,-0.3023
5393,-0.721
1956,0.1451
5981,-0.2094999999999999
808,-0.4569
5721,-0.3562499554234775
4693,-0.7558
968,-0.5337
3833,-0.1806
5163,-0.5723
843,-0.0375
1208,-0.8612
6024,-0.4791999999999999
683,-1.3814
1873,-0.001
4183,-0.5741
5837,-0.0862
1555,-0.4786
2654,-0.5211
4459,-0.1494
1885,-0.8009999999999999
423,-0.193
6352,-0.4198
3509,-0.4192999999999999
3322,-0.1441
3860,0.2848
2190,-1.3214
3417,-0.1069
3976,-0.4657999999999999
1275,-0.2518
6023,-0.3562499554234775
550,-0.6716
6228,-0.3697
6275,0.4544
3335,-0.0442
1725,0.1185
2895,-0.0665
3765,0.0666
3211,-1.0696
3148,0.0059
2785,-0.0687
1623,-0.4801
2882,0.3161
6037,-0.5587
3183,-0.623
979,-0.1952
1171,-0.2187
4827,-0.569
4481,0.2716
1491,-0.2791
2704,-0.9689
1320,-0.6701
4672,-0.128
2527,0.3416
5382,-0.6614
3795,0.126
2538,-0.4565
3904,-1.3419
609,-1.3523
4494,-0.4082
4152,0.0152
6786,-0.0979
4912,-0.5217
3609,-0.4064
648,-0.7111
6478,-0.9183
3637,-0.0304
5178,-0.7106
6274,-1.3413
292,-0.857
6394,-1.1592
3851,-0.3466
3274,0.264
1515,0.0368
2454,-0.4686
2061,-0.3399
4907,-0.2554
5707,-0.1329
2752,0.2889
6118,-0.7235
5260,-0.1224
411,-0.3353
3411,-0.0392
2996,0.0851
5863,-0.1104
4578,-1.036
6751,-0.8999
5499,-0.6041
6218,-0.2702
2261,-0.7554
2057,-0.0674
184,-0.8407
1453,-0.5867
4967,-1.0614
2500,0.2126
4601,0.1275
643,-0.5588
6221,-0.5231
3817,-0.2522
4542,-0.0367
1479,-0.7088
1899,-0.2291
4596,-0.0725
3311,-0.4031
2723,-0.5932
876,-0.7446
6825,0.0067
5529,-0.5899
2674,-1.0084
5331,-0.6314
3935,-0.3562499554234775
1985,-0.4197
4638,-0.3715
5478,-0.7473
2498,-1.8712
1665,-0.0378
3689,-0.1337
5133,-0.9276
5246,-0.0349
4465,0.091
2054,-0.4765
3588,-0.6364
5648,-1.1914
1782,-0.6971
4308,-0.6233
3937,-2.2323
1846,-0.7498
2164,-0.5643
1729,-0.0815
27,0.0963
6060,-0.5009
3629,-0.1535
2329,-0.4288999999999999
2781,-1.0466
6801,-0.5664
4976,0.1838
2976,-0.4897999999999999
1677,-0.5871
6581,0.248
5886,-0.0561
1399,0.0923
3917,-0.4758
897,-0.8219
1537,-0.4393000000000001
211,-0.9255
524,-0.3009
3408,-0.43
209,-0.6335
6491,-0.3562499554234775
867,-0.6811
4260,-0.7373
22,-0.9972
4958,-0.9423
4176,-0.6842
5791,-0.2252
5426,-0.7264
2582,-0.7744
1886,-0.1837
5621,-0.7448
3106,-0.3347
35,0.0939
308,-0.0978
2648,0.1342
1393,-0.3034
4919,-0.3557
2387,-0.2934
3372,-0.5146
5698,-0.4885
6682,-0.4311
5738,-0.9267
4180,-1.8217000000000003
2173,-0.0455
2900,-0.6982
671,0.6203
2999,0.2454
2207,-0.3869
3677,-0.8459999999999999
5534,-0.4050000000000001
2910,-0.7809
5939,-0.5365
5057,0.0259
6412,-0.7302
3828,-0.3393
6693,-1.4323
2091,-0.6936
518,-0.4124
3989,0.1614
6499,-0.4553
2547,-0.0693
4315,-0.5955
258,-0.4425
1741,-0.345
2906,-0.4587719762258563
1896,-0.4587719762258563
2792,-0.7067
772,0.0746
3470,0.0699
958,-0.8451000000000001
711,0.4044
1840,-0.2991
359,0.0563999999999999
4889,-0.3535
1969,-0.6427
333,-0.233
4998,-0.6062
1653,-0.8916000000000001
668,-0.2858
4389,-0.5551
5194,-0.1245
5264,-0.3914
1898,-0.404
3668,-1.1249
5142,-0.3108
4552,0.0226
151,-0.4413999999999999
3485,-0.7802
5824,-0.3166
1199,-0.1362
425,-0.3575
5609,-0.7391
96,-0.5195
6535,-0.3962
3492,-0.6828
2134,-3.0829
1987,-0.4131
72,-0.59
4118,-1.2145
2502,-0.6397
5536,-0.3938
4895,-0.0959
4240,-0.0444
2153,-0.2802
414,-0.3455
3556,-0.7377
4763,-1.1733
764,-0.9806
6446,-0.3392
807,-0.7276
4046,-0.3084
3385,0.0383
3769,-0.1111
6715,-0.199
3290,-0.7192
3529,-0.3195
5618,-0.6209
5313,-0.8263
3541,-0.7959
3309,-0.3251
4441,0.0032
75,-0.3649
5892,-0.638
3564,-0.8328
2263,-0.3098
2262,-0.7064
2757,-0.4361
493,-0.1196
2226,-0.8202
817,-1.0662
3066,-0.8102
5146,-0.4061
5251,-0.1811
833,-0.1457
1810,-0.6257
6287,-0.5116
3757,-0.0258
2949,-0.148
5745,-0.6489
4117,-0.6325
494,-0.9126
3613,-0.6107
2887,-0.2663
5345,-0.3562499554234775
1746,-0.8817999999999999
1295,-0.081
5780,-0.2525
5802,-0.4587719762258563
6270,-0.2964
3010,-0.5795
2340,-0.548
4557,0.1586
156,-0.0482
858,-0.3261
1391,-0.0148
5004,-0.3013
3111,-0.6567
5557,-1.0941
2039,-0.1565
1950,-0.7958
6001,-0.3327
1809,-0.7092
2145,0.1372
2467,-0.6758
2119,-0.2427
261,-0.4128
6553,-0.031
2585,-0.9899
2537,-1.0838
6343,-0.5912
3362,-0.2394
2872,-0.0143
38,-0.1346
5554,-0.7624
809,-0.2488999999999999
1313,-0.6369
260,-0.4739
2313,-0.3812
1949,-0.598
4329,-0.1386
4288,-0.4589
949,0.0112
5433,0.392
4094,-0.6965
5236,0.3502
1811,-1.4568
3948,0.0266
1704,-0.5762
6652,-0.7885
2005,-0.5524
4034,-0.2877
1663,-0.0739
2186,-0.8083
4980,-0.4587719762258563
2802,-0.2934
6192,-0.2959
3676,-0.9207
6451,0.3186
3304,-0.9457
4271,-0.6434
6443,-0.5965
5458,-0.8483
2282,-0.3967
4309,-0.6125
3170,-0.4349999999999999
1644,-0.2407
846,-0.6546
6145,-0.1247
177,-0.177
2178,-0.706
216,-0.6955
1224,-1.2288
5594,-0.5223
6120,0.0293
1033,-0.7075
4870,-0.8514000000000002
3992,0.7862
1005,-0.0551
5121,-0.3852
4502,-0.8003
3643,-0.1214
593,-0.671
4485,0.0226
3514,-0.3755
1932,-0.603
3339,-0.1902
2603,-0.163
3639,-0.1469
348,-0.7516
5341,-0.6112
1749,-0.6621
1268,-0.3756
2602,-0.3233
3502,-0.3456
2909,0.0225
1799,-1.1876
2222,-0.4438
4497,-0.3492
2883,-0.4378
6300,0.0873
2756,-0.9559
4621,-0.3229
5706,-0.4372
4361,-0.1705
4303,-0.3632
713,-0.3374
908,-0.4485
204,-1.0027
910,-1.0208
6332,-0.592
1728,-0.24
2228,-0.0657
702,-0.2526
2364,-0.4833999999999999
2249,-0.3089
5668,-0.8137000000000001
1768,-0.7262
4003,-0.3915
1117,-0.1965
3918,-0.8454
2689,-0.3807
5390,-0.9948
4148,-0.4258
1409,0.0535
4226,-0.251
3336,-0.5465
1345,-0.0412
6622,-0.4383
4050,-0.5407
4443,-0.025
5556,-0.6849
5257,-0.1449
1015,-0.0223
407,0.0774
5084,-1.0466
6505,-0.3562499554234775
6174,-0.6592
5317,0.2203
5179,-0.2063
6612,-0.3194
1455,0.2255999999999999
551,-0.3062
6633,-0.7208
81,-0.2842
6178,-0.4198
3357,-0.1371
2,-0.4587719762258563
4653,-0.039
3072,-0.6457
3440,-0.4729
2548,-0.9647
1766,-0.5967
657,-0.1956
1237,-0.1868
2919,-0.2673
3813,-0.5834
6217,-0.3385
4487,-0.0745
829,-0.1052999999999999
2576,0.2221
5296,-0.9109
5632,-0.6863
3924,-0.9479
5976,-0.3919
6664,-0.1945
3458,-0.6128
1589,-0.3399
5213,-0.2737
2097,-0.7118
4374,-0.561
3224,-0.5461
4587,-0.1202
1549,-0.8196
6747,-1.6481
2624,0.2427
3606,-0.5925
2753,-0.1113999999999999
5138,-0.5241
5475,-0.0881
5901,0.2091
3895,-0.2663
1472,-0.6993
4791,-0.7057
4816,-0.6525
6574,0.2079
1554,-0.8400000000000001
1635,-0.3982
6341,-0.6201
6240,-0.5459
3632,-0.0304
1112,-0.5413
2604,-0.5113
5954,-0.0811
6236,-0.4199
5775,-0.599
236,-0.1642
4163,-0.1257
3422,-0.5358
1968,-0.3921
4456,-0.1728
3553,-0.5721
1051,-0.1796
5613,-0.3797
3383,-0.0786
954,-0.734
2621,0.1135
1489,-0.4018
5445,-0.4969
3229,0.269
295,-0.4604
4059,-0.1336
5197,-0.7642
3049,-0.0271
6743,-0.384
5415,-0.3362
2155,-0.7692
1721,-0.5382
2162,-0.54
1934,-0.5248
4110,0.2076
2859,-0.0805
5982,-0.5723
2683,-0.3513
5516,-0.6138
6607,-0.1258
3030,-0.3086
5709,-0.7684
4576,-0.1194999999999999
6551,-0.2453
6523,-0.1519
5677,-0.9397
1474,-0.6326
2631,-0.2931
841,-0.6405
844,-0.28
5811,-1.3131
5599,-1.452
4886,-0.3219
1404,-0.6467
1910,-0.1597
2289,-0.8934999999999998
677,0.1153999999999999
5154,0.0365
680,0.1265
6595,-0.054
1025,-0.1541
3641,-0.3037
3747,-0.4532999999999999
2090,-0.517
4585,-0.5808
1158,-0.0245
2125,0.2073999999999999
3720,-0.5268
1342,-0.4438
6146,-0.4126999999999999
663,-0.7148
993,-0.5443
2898,-0.5136
5714,-0.9846
6356,-0.4041
928,-0.1165
460,-0.4226
4379,0.1292
1392,-0.5277
2275,-0.6444
3392,-0.1095
3253,-0.6977
5448,-0.2254
5683,-0.4631
1102,-1.2065
92,-0.1562
3187,-0.3639
2165,-0.5488
3231,0.1259
3501,-0.3634
2955,0.0855
2569,-0.0318
701,-0.0077
4275,-0.7618
385,-0.1792
3283,-0.8469
2821,-0.7382
2400,-0.3328
6014,-0.5274
5167,-0.8336
1815,-0.6041
2717,-1.1729
5202,-0.0281999999999999
1965,0.062
2202,-0.8564
349,-0.1008
3157,-0.03
3347,0.0062
4076,-0.6869
2568,-0.4889
459,-0.4326
486,-0.0347
4940,-0.4629
4741,-0.305
2470,-0.571
6674,-0.5032
2664,0.0286
1686,-1.0576
2703,-0.7217
1090,-0.6081
1620,-0.5824
3684,-0.8606999999999999
2122,-0.5098
192,-0.381
5349,0.166
5927,-1.1493
5505,-0.6375
4759,-0.4730999999999999
5784,-0.6146
5290,-0.3512
2774,0.0118
6027,-0.6837
5974,-1.0368
1263,0.1963
3052,-0.4184
2195,0.0176
6374,-0.0616
5367,-0.0825
5758,-0.6694
776,-0.0328
4113,-0.5754
6210,-0.2876
3552,-1.059
1122,-0.1211
6025,-0.2068
5248,-0.1914
3139,-0.2102
3436,-0.5686
3154,-0.513
264,-0.4502
5580,-0.7408
2694,-0.7574
4363,-0.173
5439,-0.298
5853,-0.8355
6596,-0.4286
3804,-0.5513
6189,0.0881
3792,-0.3021
6479,-0.8619
2141,0.0468
6727,-0.011
1032,-0.1628
3235,-0.2258
6411,-0.1391
4758,-1.0004
1916,-0.6872
5513,-0.6054
3117,0.0305
131,-0.4595000000000001
785,-0.0347
2266,-0.2671
2698,-0.5681
5204,-0.0535
2824,-0.007
1827,0.1902
2414,-0.6645
6457,0.0849
3332,-0.4429
5310,-0.4626
3445,-0.0913
4905,-1.0119
1008,-0.9556
4626,-0.4717
1611,-0.5782
1029,-0.2663
418,-0.0150999999999999
6361,-0.3453
3196,-0.3819
1511,-0.2828
4388,-0.7053
6627,-0.159
6067,-0.2072999999999999
2092,-0.4538
